,PROPNUM,API,WELL,D_DATE,OIL (BBL),GAS (MCF),WATER (BBL),CASING_PRESS (PSI),TUBING_PRESS (PSI),CHOKE (/64THS INCH)
7032,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/24/2018,28.06,33.0,35.0,30.0,40.0,
7033,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/25/2018,41.08,32.0,50.0,40.0,40.0,
7034,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/26/2018,24.25,30.0,20.0,60.0,40.0,
7035,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/27/2018,44.77,29.0,20.0,60.0,40.0,
7036,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/28/2018,3.34,5.0,1.0,60.0,70.0,
7037,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/29/2018,35.45,35.0,63.0,40.0,200.0,
7038,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/30/2018,35.45,40.0,41.0,40.0,20.0,
7039,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,5/31/2018,34.51,36.0,39.0,40.0,20.0,
7040,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/1/2018,32.59,30.0,44.0,40.0,120.0,
7041,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/2/2018,34.6,32.0,44.0,40.0,50.0,
7042,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/3/2018,21.69,28.3,15.0,40.0,40.0,
7043,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/4/2018,15.77,16.54,15.0,40.0,40.0,
7044,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/5/2018,25.04,14.22,40.0,40.0,190.0,
7045,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/6/2018,48.29,37.0,47.0,50.0,50.0,
7046,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/7/2018,37.28,37.0,43.0,100.0,30.0,
7047,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/8/2018,25.3,34.0,36.0,40.0,50.0,
7048,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/9/2018,27.82,25.46,24.0,40.0,40.0,
7049,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/10/2018,30.06,30.0,41.0,40.0,40.0,
7050,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/11/2018,34.25,29.0,43.0,40.0,160.0,
7051,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/12/2018,30.04,29.0,38.0,40.0,200.0,
7052,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/13/2018,31.37,16.5,10.0,40.0,180.0,
7053,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/14/2018,28.06,16.5,20.0,40.0,200.0,
7054,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/15/2018,7.31,17.0,20.0,30.0,20.0,
7055,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/16/2018,25.05,6.0,20.0,40.0,100.0,
7056,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/17/2018,31.04,36.0,45.0,40.0,20.0,
7057,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/18/2018,40.08,32.0,40.0,40.0,50.0,
7058,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/19/2018,14.91,10.63,13.0,40.0,20.0,
7059,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/20/2018,22.9,11.32,46.0,40.0,20.0,
7060,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/21/2018,41.97,8.87,55.0,50.0,100.0,
7061,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/22/2018,28.29,29.85,40.0,60.0,100.0,
7062,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/23/2018,39.09,29.0,50.0,90.0,80.0,
7063,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/24/2018,35.07,14.56,45.0,60.0,30.0,
7064,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/25/2018,27.05,14.5,35.0,70.0,90.0,
7065,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/26/2018,21.63,0.0,20.5,,,
7066,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/27/2018,23.44,29.0,20.5,60.0,20.0,
7067,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/28/2018,30.4,29.0,45.0,40.0,20.0,
7068,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/29/2018,33.05,35.0,45.0,40.0,40.0,
7069,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,6/30/2018,32.05,29.0,39.0,40.0,50.0,
7070,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/1/2018,25.14,32.0,46.0,40.0,70.0,
7071,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/2/2018,33.1,30.0,40.0,40.0,120.0,
7072,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/3/2018,30.31,30.0,42.0,40.0,170.0,
7073,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/4/2018,29.78,33.0,25.0,60.0,200.0,
7074,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/5/2018,35.31,31.0,23.0,40.0,40.0,
7075,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/6/2018,31.29,32.0,3.0,40.0,50.0,
7076,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/7/2018,4.78,16.0,2.0,30.0,50.0,
7077,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/8/2018,34.81,23.0,8.0,50.0,200.0,
7078,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/9/2018,35.05,34.0,5.0,40.0,30.0,
7079,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/10/2018,35.82,34.0,10.0,50.0,50.0,
7080,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/11/2018,25.04,33.0,8.0,40.0,20.0,
7081,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/12/2018,26.04,31.0,22.0,40.0,20.0,
7082,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/13/2018,10.16,16.0,8.0,30.0,10.0,
7083,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/14/2018,30.05,26.0,20.0,40.0,200.0,
7084,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/15/2018,29.6,35.0,20.0,40.0,180.0,
7085,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/16/2018,31.07,34.0,15.0,40.0,20.0,
7086,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/17/2018,28.3,32.0,25.0,40.0,10.0,
7087,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/18/2018,32.06,32.0,7.0,30.0,10.0,
7088,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/19/2018,28.81,30.85,10.0,60.0,50.0,
7089,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/20/2018,55.38,30.48,10.0,50.0,80.0,
7090,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/21/2018,13.52,38.0,5.0,70.0,80.0,
7091,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/22/2018,43.35,21.0,5.0,70.0,70.0,
7092,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/23/2018,31.06,36.0,5.0,70.0,80.0,
7093,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/24/2018,28.8,35.0,5.0,60.0,70.0,
7094,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/25/2018,30.6,38.0,5.0,50.0,130.0,
7095,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/26/2018,26.04,33.0,9.0,30.0,30.0,
7096,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/27/2018,30.31,31.94,11.0,40.0,100.0,
7097,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/28/2018,32.05,34.0,14.0,40.0,160.0,
7098,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/29/2018,32.05,35.0,18.0,40.0,50.0,
7099,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/30/2018,30.04,27.24,12.0,40.0,80.0,
7100,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,7/31/2018,16.27,27.09,7.0,40.0,40.0,
7101,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/1/2018,30.53,22.0,12.0,40.0,150.0,
7102,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/2/2018,33.05,30.09,4.0,50.0,40.0,
7103,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/3/2018,33.78,33.0,3.0,40.0,30.0,
7104,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/4/2018,33.05,32.91,4.0,50.0,40.0,
7105,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/5/2018,22.03,32.0,2.0,50.0,40.0,
7106,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/6/2018,30.07,33.0,2.0,50.0,160.0,
7107,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/7/2018,30.32,32.0,2.0,40.0,40.0,
7108,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/8/2018,21.29,29.09,3.0,40.0,150.0,
7109,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/9/2018,29.31,32.0,3.0,40.0,100.0,
7110,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/10/2018,30.06,30.0,3.0,40.0,10.0,
7111,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/11/2018,28.78,28.0,3.0,40.0,10.0,
7112,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/12/2018,25.3,30.0,4.0,40.0,140.0,
7113,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/13/2018,28.74,29.0,14.0,40.0,100.0,
7114,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/14/2018,33.39,32.0,15.0,40.0,100.0,
7115,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/15/2018,30.28,30.09,4.0,40.0,40.0,
7116,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/16/2018,31.05,31.0,3.0,50.0,40.0,
7117,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/17/2018,32.05,30.0,2.0,50.0,120.0,
7118,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/18/2018,25.77,31.0,5.0,60.0,50.0,
7119,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/19/2018,33.31,30.0,2.0,50.0,150.0,
7120,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/20/2018,17.03,32.0,2.0,50.0,150.0,
7121,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/21/2018,37.02,29.0,2.0,50.0,50.0,
7122,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/22/2018,19.08,41.0,19.0,40.0,120.0,
7123,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/23/2018,36.08,40.0,14.0,40.0,50.0,
7124,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/24/2018,20.04,32.0,11.0,40.0,170.0,
7125,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/25/2018,29.31,30.94,22.0,40.0,40.0,
7126,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/26/2018,28.06,30.0,11.0,40.0,170.0,
7127,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/27/2018,30.32,33.0,11.0,40.0,30.0,
7128,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/28/2018,20.05,22.0,9.0,40.0,30.0,
7129,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/29/2018,45.09,31.94,2.0,40.0,50.0,
7130,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/30/2018,30.32,32.0,8.0,40.0,40.0,
7131,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,8/31/2018,23.04,29.0,8.0,50.0,140.0,
7132,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/1/2018,27.32,30.0,15.0,40.0,60.0,
7133,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/2/2018,34.06,30.0,3.0,50.0,80.0,
7134,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/3/2018,33.78,31.0,10.0,50.0,80.0,
7135,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/4/2018,29.77,32.0,5.0,50.0,40.0,
7136,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/5/2018,24.78,33.0,9.0,40.0,10.0,
7137,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/6/2018,23.03,33.0,15.0,40.0,10.0,
7138,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/7/2018,20.03,31.0,5.0,40.0,150.0,
7139,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/8/2018,26.04,31.0,32.0,40.0,10.0,
7140,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/9/2018,18.86,0.0,20.0,40.0,30.0,
7141,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/10/2018,25.59,16.0,6.0,40.0,10.0,
7142,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/11/2018,29.06,29.0,45.0,40.0,30.0,
7143,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/12/2018,30.74,33.0,55.0,40.0,50.0,
7144,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/13/2018,30.36,31.0,40.0,60.0,50.0,
7145,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/14/2018,30.06,32.0,40.0,60.0,50.0,
7146,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/15/2018,27.38,31.0,35.0,80.0,70.0,
7147,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/16/2018,36.35,30.11,15.0,60.0,60.0,
7148,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/17/2018,18.8,32.0,15.0,90.0,60.0,
7149,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/18/2018,35.08,32.0,20.0,60.0,70.0,
7150,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/19/2018,19.26,34.0,25.0,50.0,70.0,
7151,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/20/2018,32.05,35.0,55.0,40.0,20.0,
7152,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/21/2018,27.06,31.0,36.0,40.0,170.0,
7153,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/22/2018,30.04,29.0,43.0,40.0,40.0,
7154,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/23/2018,0.0,0.0,0.0,0.0,0.0,0.0
7155,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/24/2018,33.31,34.0,17.0,40.0,40.0,
7156,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/25/2018,31.05,34.0,46.0,40.0,180.0,
7157,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/26/2018,39.06,35.0,45.0,40.0,200.0,
7158,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/27/2018,30.19,34.0,26.0,50.0,60.0,
7159,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/28/2018,20.78,32.0,35.0,40.0,40.0,
7160,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/29/2018,28.39,34.0,15.0,40.0,80.0,
7161,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,9/30/2018,27.29,31.0,18.0,40.0,40.0,
7162,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/1/2018,40.08,30.0,20.0,40.0,40.0,
7163,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/2/2018,24.29,29.0,20.0,50.0,60.0,
7164,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/3/2018,28.35,30.0,20.0,40.0,130.0,
7165,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/4/2018,34.46,31.0,14.0,40.0,20.0,
7166,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/5/2018,24.04,31.0,45.0,40.0,20.0,
7167,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/6/2018,25.37,28.0,30.0,40.0,20.0,
7168,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/7/2018,26.04,30.0,58.0,50.0,140.0,
7169,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/8/2018,32.05,32.0,45.0,40.0,20.0,
7170,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/9/2018,10.85,19.32,14.0,40.0,20.0,
7171,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/10/2018,24.04,12.0,45.0,50.0,110.0,
7172,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/11/2018,30.82,26.0,45.0,60.0,40.0,
7173,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/12/2018,29.7,28.0,40.0,60.0,40.0,
7174,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/13/2018,25.28,30.0,20.0,60.0,60.0,
7175,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/14/2018,27.24,28.0,60.0,70.0,80.0,
7176,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/15/2018,21.04,21.0,42.0,80.0,60.0,
7177,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/16/2018,23.86,26.0,30.0,80.0,60.0,
7178,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/17/2018,25.05,27.0,40.0,70.0,60.0,
7179,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/18/2018,29.06,27.0,58.0,40.0,40.0,
7180,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/19/2018,28.46,30.0,20.0,40.0,40.0,
7181,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/20/2018,34.56,27.0,75.0,40.0,140.0,
7182,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/21/2018,25.24,32.0,51.0,40.0,180.0,
7183,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/22/2018,30.28,32.0,66.0,40.0,40.0,
7184,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/23/2018,31.5,27.0,67.0,40.0,190.0,
7185,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/24/2018,30.01,29.0,64.0,40.0,60.0,
7186,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/25/2018,37.71,25.0,50.0,40.0,40.0,
7187,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/26/2018,19.03,28.0,10.0,40.0,60.0,
7188,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/27/2018,36.05,30.0,11.0,40.0,80.0,
7189,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/28/2018,24.04,29.0,11.0,50.0,60.0,
7190,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/29/2018,23.19,28.17,8.0,50.0,80.0,
7191,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/30/2018,40.29,29.0,18.0,50.0,80.0,
7192,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,10/31/2018,17.02,31.0,25.0,50.0,20.0,
7193,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/1/2018,30.24,37.0,71.0,40.0,40.0,
7194,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/2/2018,19.82,36.0,50.0,60.0,50.0,
7195,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/3/2018,34.05,31.0,50.0,40.0,30.0,
7196,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/4/2018,28.3,28.0,45.0,40.0,50.0,
7197,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/5/2018,30.36,26.0,65.0,40.0,20.0,
7198,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/6/2018,21.76,27.0,65.0,40.0,100.0,
7199,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/7/2018,22.85,18.57,40.0,40.0,20.0,
7200,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/8/2018,30.44,30.0,50.0,40.0,70.0,
7201,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/9/2018,22.45,29.0,60.0,40.0,120.0,
7202,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/10/2018,24.8,29.0,55.0,20.0,20.0,
7203,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/11/2018,22.25,24.0,45.0,40.0,110.0,
7204,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/12/2018,24.04,21.84,55.0,50.0,100.0,
7205,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/13/2018,29.04,27.0,55.0,40.0,20.0,
7206,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/14/2018,18.6,20.0,20.0,120.0,150.0,
7207,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/15/2018,29.07,30.0,26.0,40.0,50.0,
7208,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/16/2018,29.05,18.0,56.0,40.0,40.0,
7209,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/17/2018,31.05,27.0,66.0,40.0,40.0,
7210,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/18/2018,30.31,28.0,63.0,40.0,180.0,
7211,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/19/2018,12.31,29.0,68.0,40.0,40.0,
7212,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/20/2018,30.05,27.79,74.0,40.0,190.0,
7213,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/21/2018,22.05,29.0,54.0,60.0,120.0,
7214,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/22/2018,17.33,31.0,34.0,60.0,60.0,
7215,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/23/2018,25.8,33.94,25.0,60.0,60.0,
7216,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/24/2018,23.79,30.0,31.0,60.0,60.0,
7217,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/25/2018,25.04,28.0,18.0,60.0,180.0,
7218,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/26/2018,11.84,28.0,10.0,40.0,30.0,
7219,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/27/2018,27.25,32.0,21.0,40.0,40.0,
7220,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/28/2018,10.27,25.0,5.0,50.0,80.0,
7221,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/29/2018,25.29,26.0,30.0,40.0,20.0,
7222,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,11/30/2018,28.05,26.0,25.0,40.0,20.0,
7223,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/1/2018,16.87,29.0,39.0,40.0,120.0,
7224,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/2/2018,26.24,36.0,50.0,50.0,100.0,
7225,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/3/2018,24.66,34.0,39.0,40.0,20.0,
7226,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/4/2018,20.41,31.0,45.0,40.0,100.0,
7227,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/5/2018,19.48,28.2,50.0,55.0,40.0,
7228,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/6/2018,31.05,26.0,60.0,60.0,20.0,
7229,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/7/2018,14.02,12.92,10.0,60.0,50.0,
7230,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/8/2018,28.79,16.0,39.0,40.0,170.0,
7231,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/9/2018,21.03,25.0,33.0,40.0,40.0,
7232,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/10/2018,38.07,27.0,45.0,40.0,50.0,
7233,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/11/2018,18.56,28.64,40.0,90.0,180.0,
7234,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/12/2018,53.51,30.37,45.0,80.0,90.0,
7235,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/13/2018,1.54,27.0,41.0,40.0,150.0,
7236,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/14/2018,32.06,29.0,22.0,40.0,40.0,
7237,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/15/2018,9.81,24.0,21.0,40.0,30.0,
7238,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/16/2018,29.82,25.0,20.0,40.0,100.0,
7239,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/17/2018,30.78,26.0,27.0,40.0,190.0,
7240,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/18/2018,30.82,27.0,29.0,40.0,30.0,
7241,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/19/2018,28.06,30.0,21.0,40.0,50.0,
7242,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/20/2018,28.85,31.0,11.0,40.0,50.0,
7243,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/21/2018,22.93,29.0,15.0,60.0,120.0,
7244,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/22/2018,27.27,24.0,16.0,40.0,50.0,
7245,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/23/2018,20.27,26.0,5.0,60.0,120.0,
7246,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/24/2018,26.3,26.0,10.0,50.0,50.0,
7247,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/25/2018,3.81,3.0,2.0,60.0,60.0,
7248,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/26/2018,19.88,28.0,5.0,60.0,60.0,
7249,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/27/2018,26.25,28.06,25.0,40.0,10.0,
7250,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/28/2018,21.9,29.0,40.0,40.0,10.0,
7251,1PDPOIL019,42493326920000,BAPTIST FOUNDATION 1H,12/29/2018,19.34,25.0,30.0,50.0,100.0,
